BOUGHT,LALPATHLAB,0.0,9962192.949999997,2017-09-01
BOUGHT,SANOFI,0.0,9962192.949999997,2017-09-01
BOUGHT,GLENMARK,0.0,9962192.949999997,2017-09-01
BOUGHT,BHARATFORG,0.0,9962192.949999997,2017-09-01
BOUGHT,HCLTECH,433.88,9961759.069999997,2017-09-01
BOUGHT,NAUKRI,0.0,9961759.069999997,2017-09-01
BOUGHT,APOLLOHOSP,0.0,9961759.069999997,2017-09-01
BOUGHT,BIOCON,338.8,9961420.269999996,2017-09-01
BOUGHT,MFSL,0.0,9961420.269999996,2017-09-01
BOUGHT,INDIGO,0.0,9961420.269999996,2017-09-01
BOUGHT,KOTAKBANK,0.0,9961420.269999996,2017-09-01
BOUGHT,LTIM,0.0,9961420.269999996,2017-09-01
BOUGHT,APOLLOTYRE,256.4,9961163.869999995,2017-09-01
BOUGHT,ADANIENT,408.59999999999997,9960755.269999996,2017-09-01
BOUGHT,EXIDEIND,410.0,9960345.269999996,2017-09-01
BOUGHT,FORTIS,447.15000000000003,9959898.119999995,2017-09-01
BOUGHT,BAJAJ-AUTO,0.0,9959898.119999995,2017-09-01
BOUGHT,EMAMILTD,0.0,9959898.119999995,2017-09-01
BOUGHT,SRF,303.6,9959594.519999996,2017-09-01
BOUGHT,INDHOTEL,354.29999999999995,9959240.219999995,2017-09-01
BOUGHT,NAVINFLUOR,0.0,9959240.219999995,2017-09-01
BOUGHT,MARICO,314.5,9958925.719999995,2017-09-01
BOUGHT,LT,0.0,9958925.719999995,2017-09-01
BOUGHT,MRF,0.0,9958925.719999995,2017-09-01
BOUGHT,ICICIPRULI,444.0,9958481.719999995,2017-09-01
BOUGHT,RECLTD,380.13,9958101.589999994,2017-09-01
BOUGHT,ADANIPORTS,394.7,9957706.889999995,2017-09-01
BOUGHT,INFY,0.0,9957706.889999995,2017-09-01
BOUGHT,YESBANK,354.1,9957352.789999995,2017-09-01
BOUGHT,AMARAJABAT,0.0,9957352.789999995,2017-09-01
BOUGHT,SHREECEM,0.0,9957352.789999995,2017-09-01
BOUGHT,SBIN,278.0,9957074.789999995,2017-09-01
BOUGHT,PEL,0.0,9957074.789999995,2017-09-01
BOUGHT,SIEMENS,0.0,9957074.789999995,2017-09-01
SOLD,BOSCHLTD,0.0,9957074.789999995,2017-10-03
SOLD,LAURUSLABS,406.4,9957481.189999996,2017-10-03
SOLD,BANKBARODA,411.0,9957892.189999996,2017-10-03
SOLD,CROMPTON,432.0,9958324.189999996,2017-10-03
SOLD,SYNGENE,487.8,9958811.989999996,2017-10-03
SOLD,APLLTD,0.0,9958811.989999996,2017-10-03
SOLD,ASIANPAINT,0.0,9958811.989999996,2017-10-03
SOLD,CUMMINSIND,0.0,9958811.989999996,2017-10-03
SOLD,LALPATHLAB,0.0,9958811.989999996,2017-10-03
SOLD,SANOFI,0.0,9958811.989999996,2017-10-03
SOLD,GLENMARK,0.0,9958811.989999996,2017-10-03
SOLD,BHARATFORG,0.0,9958811.989999996,2017-10-03
SOLD,HCLTECH,442.0,9959253.989999996,2017-10-03
SOLD,NAUKRI,0.0,9959253.989999996,2017-10-03
SOLD,APOLLOHOSP,0.0,9959253.989999996,2017-10-03
SOLD,BIOCON,337.0,9959590.989999996,2017-10-03
SOLD,MFSL,0.0,9959590.989999996,2017-10-03
SOLD,INDIGO,0.0,9959590.989999996,2017-10-03
SOLD,KOTAKBANK,0.0,9959590.989999996,2017-10-03
SOLD,LTIM,0.0,9959590.989999996,2017-10-03
SOLD,APOLLOTYRE,243.95,9959834.939999996,2017-10-03
SOLD,ADANIENT,337.20000000000005,9960172.139999995,2017-10-03
SOLD,EXIDEIND,414.4,9960586.539999995,2017-10-03
SOLD,FORTIS,436.04999999999995,9961022.589999996,2017-10-03
SOLD,BAJAJ-AUTO,0.0,9961022.589999996,2017-10-03
SOLD,EMAMILTD,0.0,9961022.589999996,2017-10-03
SOLD,SRF,313.6,9961336.189999996,2017-10-03
SOLD,INDHOTEL,363.75,9961699.939999996,2017-10-03
